id,Color,Platform
48536,#FFFFFF,NALL
13079,#FFFFFF,NALL
14948,#FFFFFF,NALL
6022,#FFFFFF,NALL
13066,#FFFFFF,NALL
39616,#f1b82d,missouri
33932,#FFFFFF,NALL
56794,#900026,iona
5951,#FFFFFF,NALL
46440,#07294d,baiada
20499,#FFFFFF,NALL
51869,#4b2e83,washington
55286,#f58220,utep
51267,#cc0000,bu
56003,#f04f23,utrgv
17007,#FFFFFF,NALL
47843,#FFFFFF,NALL
35455,#FFFFFF,NALL
14170,#FFFFFF,NALL
59887,#FFFFFF,NALL
14655,#8c1515,siliconvalleyconnect
13330,#FFFFFF,NALL
56756,#004f30,hawaii
44346,#FFFFFF,NALL
17030,#FFFFFF,NALL
47017,#FFFFFF,NALL
41011,#FFFFFF,NALL
5487,#FFFFFF,NALL
28711,#FFFFFF,NALL
17979,#FFFFFF,NALL
6664,#FFFFFF,NALL
11467,#FFFFFF,NALL
5009,#FFFFFF,NALL
8451,#FFFFFF,NALL
17635,#FFFFFF,NALL
5228,#FFFFFF,NALL
12704,#FFFFFF,NALL
9334,#FFFFFF,NALL
8752,#FFFFFF,NALL
7410,#FFFFFF,NALL
8496,#FFFFFF,NALL
25985,#FFFFFF,NALL
24849,#FFFFFF,NALL
3547,#FFFFFF,NALL
24500,#FFFFFF,NALL
11435,#FFFFFF,NALL
12815,#FFFFFF,NALL
7630,#FFFFFF,NALL
11586,#FFFFFF,NALL
44530,#FFFFFF,NALL
22679,#FFFFFF,NALL
37666,#FFFFFF,NALL
8978,#FFFFFF,NALL
24546,#FFFFFF,NALL
48131,#FFFFFF,NALL
52594,#0f5199,mica
17424,#FFFFFF,NALL
30483,#FFFFFF,NALL
13020,#FFFFFF,NALL
7836,#FFFFFF,NALL
56181,#FFFFFF,NALL
23672,#FFFFFF,NALL
38924,#FFFFFF,NALL
35141,#FFFFFF,NALL
58213,#FFFFFF,NALL
13909,#FFFFFF,NALL
58354,#990000,usc
16229,#FFFFFF,NALL
15481,#FFFFFF,NALL
40002,#FFFFFF,NALL
28161,#FFFFFF,NALL
27746,#FFFFFF,NALL
34967,#FFFFFF,NALL
8357,#FFFFFF,NALL
58091,#FFFFFF,NALL
7120,#FFFFFF,NALL
35845,#07294d,baiada
27833,#FFFFFF,NALL
60479,#FFFFFF,NALL
43772,#FFFFFF,NALL
7235,#FFFFFF,NALL
4687,#FFFFFF,NALL
5183,#FFFFFF,NALL
4977,#FFFFFF,NALL
24451,#FFFFFF,NALL
13549,#fa3927,cornell
58946,#000000,forest
9383,#FFFFFF,NALL
5190,#FFFFFF,NALL
35341,#FFFFFF,NALL
5474,#FFFFFF,NALL
28851,#FFFFFF,NALL
55133,#8b1f41,asu
48782,#FFFFFF,NALL
3296,#FFFFFF,NALL
59118,#f04f23,utrgv
4824,#FFFFFF,NALL
31966,#FFFFFF,NALL
3712,#FFFFFF,NALL
55828,#b01f24,unlv
5212,#FFFFFF,NALL
2556,#FFFFFF,NALL
43813,#FFFFFF,NALL
18670,#FFFFFF,NALL
59890,#fa3927,cornell
12296,#FFFFFF,NALL
25840,#FFFFFF,NALL
7092,#FFFFFF,NALL
4882,#FFFFFF,NALL
8735,#FFFFFF,NALL
4673,#FFFFFF,NALL
11447,#FFFFFF,NALL
37562,#FFFFFF,NALL
3722,#FFFFFF,NALL
36554,#FFFFFF,NALL
57629,#900026,iona
5969,#FFFFFF,NALL
44673,#FFFFFF,NALL
40842,#FFFFFF,NALL
37762,#FFFFFF,NALL
6890,#FFFFFF,NALL
39322,#FFFFFF,NALL
18699,#FFFFFF,NALL
9155,#FFFFFF,NALL
14294,#FFFFFF,NALL
11067,#FFFFFF,NALL
14003,#FFFFFF,NALL
52571,#FFFFFF,NALL
13121,#FFFFFF,NALL
7758,#FFFFFF,NALL
12514,#FFFFFF,NALL
37299,#FFFFFF,NALL
50657,#FFFFFF,NALL
3008,#FFFFFF,NALL
52387,#FFFFFF,NALL
55242,#f04f23,utrgv
59760,#f04f23,utrgv
53327,#e87500,utdallas
35832,#07294d,baiada
38518,#FFFFFF,NALL
13560,#FFFFFF,NALL
16306,#FFFFFF,NALL
48716,#FFFFFF,NALL
11205,#FFFFFF,NALL
36958,#FFFFFF,NALL
13371,#FFFFFF,NALL
3553,#FFFFFF,NALL
13431,#FFFFFF,NALL
2228,#FFFFFF,NALL
20087,#FFFFFF,NALL
18855,#FFFFFF,NALL
16983,#FFFFFF,NALL
3681,#FFFFFF,NALL
5142,#FFFFFF,NALL
12464,#FFFFFF,NALL
49506,#FFFFFF,NALL
45162,#FFFFFF,NALL
9749,#FFFFFF,NALL
12536,#fa3927,cornell
14788,#FFFFFF,NALL
4800,#FFFFFF,NALL
15901,#FFFFFF,NALL
29228,#FFFFFF,NALL
13488,#FFFFFF,NALL
4558,#FFFFFF,NALL
33542,#FFFFFF,NALL
7069,#FFFFFF,NALL
16711,#FFFFFF,NALL
9307,#FFFFFF,NALL
4748,#FFFFFF,NALL
9156,#FFFFFF,NALL
13795,#FFFFFF,NALL
58099,#FFFFFF,NALL
56993,#8b1f41,asu
8404,#FFFFFF,NALL
5552,,lcn
40640,#FFFFFF,NALL
23513,#FFFFFF,NALL
13506,#FFFFFF,NALL
27868,#FFFFFF,NALL
10708,#FFFFFF,NALL
3767,#FFFFFF,NALL
9193,#FFFFFF,NALL
44234,#FFFFFF,NALL
46299,#FFFFFF,NALL
5248,#FFFFFF,NALL
11386,#FFFFFF,NALL
46520,#FFFFFF,NALL
15330,#FFFFFF,NALL
17800,#FFFFFF,NALL
50957,#0f5199,mica
52191,#01235d,ucsd
18726,#FFFFFF,NALL
25977,#FFFFFF,NALL
20484,#FFFFFF,NALL
29093,#FFFFFF,NALL
57583,#900026,iona
36213,#FFFFFF,NALL
4776,#FFFFFF,NALL
37618,#FFFFFF,NALL
35443,#FFFFFF,NALL
24335,#FFFFFF,NALL
13283,#FFFFFF,NALL
9189,#FFFFFF,NALL
11993,#FFFFFF,NALL
20148,#FFFFFF,NALL
58190,#FFFFFF,NALL
44162,#FFFFFF,NALL
19699,#FFFFFF,NALL
50571,#FFFFFF,NALL
6454,#FFFFFF,NALL
5392,#FFFFFF,NALL
59184,#fa3927,cornell
60781,#FFFFFF,NALL
43443,#FFFFFF,NALL
57423,#990000,usc
5584,#FFFFFF,NALL
3488,#FFFFFF,NALL
10281,#FFFFFF,NALL
53299,#b01f24,unlv
4652,#FFFFFF,NALL
56414,#f56600,clemson
2723,#FFFFFF,NALL
6996,#FFFFFF,NALL
7576,#FFFFFF,NALL
4561,#FFFFFF,NALL
53311,#0f5199,mica
53130,#FFFFFF,NALL
2487,#FFFFFF,NALL
15882,#FFFFFF,NALL
33737,#FFFFFF,NALL
33982,#FFFFFF,NALL
9552,#FFFFFF,NALL
5611,#FFFFFF,NALL
6863,#FFFFFF,NALL
6519,#FFFFFF,NALL
5390,#FFFFFF,NALL
5755,#FFFFFF,NALL
6747,#FFFFFF,NALL
57576,#FFFFFF,NALL
13349,#FFFFFF,NALL
4959,#FFFFFF,NALL
25991,#FFFFFF,NALL
6572,#FFFFFF,NALL
6535,#FFFFFF,NALL
3148,#FFFFFF,NALL
42676,#FFFFFF,NALL
13566,#FFFFFF,NALL
5166,#FFFFFF,NALL
6680,#FFFFFF,NALL
28918,#FFFFFF,NALL
6506,#FFFFFF,NALL
2166,#FFFFFF,NALL
35567,#FFFFFF,NALL
6291,#FFFFFF,NALL
30900,#FFFFFF,NALL
10875,#FFFFFF,NALL
14804,#fa3927,cornell
2651,#FFFFFF,NALL
50342,#FFFFFF,NALL
2967,#FFFFFF,NALL
51321,#FFFFFF,NALL
39271,#FFFFFF,NALL
9897,#FFFFFF,NALL
8459,#FFFFFF,NALL
18899,#FFFFFF,NALL
4961,#FFFFFF,NALL
12150,#FFFFFF,NALL
27910,#990000,usc
25730,#FFFFFF,NALL
46792,#2b1a5e,rihub
7864,#FFFFFF,NALL
9171,#FFFFFF,NALL
5811,#FFFFFF,NALL
44237,#FFFFFF,NALL
9716,#FFFFFF,NALL
37271,#FFFFFF,NALL
4795,#FFFFFF,NALL
9397,#FFFFFF,NALL
13504,#FFFFFF,NALL
2075,#FFFFFF,NALL
41550,#FFFFFF,NALL
18286,#FFFFFF,NALL
13744,#FFFFFF,NALL
10506,#FFFFFF,NALL
29180,#FFFFFF,NALL
43606,#FFFFFF,NALL
20046,#FFFFFF,NALL
8721,#FFFFFF,NALL
13680,#FFFFFF,NALL
2345,#FFFFFF,NALL
42402,#FFFFFF,NALL
6992,#FFFFFF,NALL
6052,#FFFFFF,NALL
43107,#FFFFFF,NALL
48911,#fa3927,cornell
56596,#01235d,ucsd
4474,#FFFFFF,NALL
35881,#FFFFFF,NALL
8447,#FFFFFF,NALL
20294,#FFFFFF,NALL
5671,#FFFFFF,NALL
6347,#FFFFFF,NALL
28996,#74b1de,columbia
14267,#FFFFFF,NALL
6745,#FFFFFF,NALL
2643,#FFFFFF,NALL
11568,#FFFFFF,NALL
15722,#FFFFFF,NALL
14173,#FFFFFF,NALL
2307,#FFFFFF,NALL
13664,#FFFFFF,NALL
11694,#FFFFFF,NALL
35125,#FFFFFF,NALL
9601,#FFFFFF,NALL
39551,#FFFFFF,NALL
7902,#FFFFFF,NALL
38733,#f56600,clemson
17730,#FFFFFF,NALL
14533,#FFFFFF,NALL
5832,#FFFFFF,NALL
18683,#FFFFFF,NALL
6881,#FFFFFF,NALL
4236,#FFFFFF,NALL
5348,#FFFFFF,NALL
24069,#FFFFFF,NALL
9442,#FFFFFF,NALL
25827,#FFFFFF,NALL
44624,#FFFFFF,NALL
6621,#FFFFFF,NALL
3975,#FFFFFF,NALL
9194,#FFFFFF,NALL
3396,#FFFFFF,NALL
5500,#FFFFFF,NALL
4323,#FFFFFF,NALL
23816,#FFFFFF,NALL
4240,#FFFFFF,NALL
37181,#FFFFFF,NALL
17532,#FFFFFF,NALL
15782,#FFFFFF,NALL
44097,#FFFFFF,NALL
45143,#FFFFFF,NALL
43957,#FFFFFF,NALL
50660,#FFFFFF,NALL
39829,#FFFFFF,NALL
3879,#FFFFFF,NALL
57351,#900026,iona
6252,#FFFFFF,NALL
53001,#FFFFFF,NALL
16828,#FFFFFF,NALL
26045,#fa3927,cornell
24620,#FFFFFF,NALL
6761,#FFFFFF,NALL
49624,#FFFFFF,NALL
45027,#FFFFFF,NALL
1968,#FFFFFF,NALL
44437,#FFFFFF,NALL
36032,#FFFFFF,NALL
57623,#0c69d5,cgiu
56404,#FFFFFF,NALL
14540,#FFFFFF,NALL
23710,#FFFFFF,NALL
22817,#FFFFFF,NALL
28931,#FFFFFF,NALL
7281,#FFFFFF,NALL
49449,#FFFFFF,NALL
24099,#FFFFFF,NALL
50995,#FFFFFF,NALL
3751,#FFFFFF,NALL
25543,#FFFFFF,NALL
50949,#FFFFFF,NALL
11218,#FFFFFF,NALL
10585,#FFFFFF,NALL
13084,#FFFFFF,NALL
55457,#b01f24,unlv
12073,#FFFFFF,NALL
56170,#430b00,rowan
56060,#b01f24,unlv
56337,#990000,usc
13558,#FFFFFF,NALL
37006,#FFFFFF,NALL
46793,#FFFFFF,NALL
8012,#FFFFFF,NALL
9079,#FFFFFF,NALL
16580,#FFFFFF,NALL
1744,#FFFFFF,NALL
32018,#FFFFFF,NALL
11555,#FFFFFF,NALL
30185,#FFFFFF,NALL
7429,#FFFFFF,NALL
2407,#FFFFFF,NALL
27665,#FFFFFF,NALL
9866,#FFFFFF,NALL
27782,#FFFFFF,NALL
24225,#FFFFFF,NALL
51037,#01235d,ucsd
48891,#FFFFFF,NALL
18665,#FFFFFF,NALL
56448,#01235d,ucsd
57417,#e87500,utdallas
15111,#FFFFFF,NALL
13218,#FFFFFF,NALL
36512,#FFFFFF,NALL
25521,#FFFFFF,NALL
10658,#FFFFFF,NALL
47133,#FFFFFF,NALL
9065,#FFFFFF,NALL
17938,#FFFFFF,NALL
17390,#FFFFFF,NALL
40968,#FFFFFF,NALL
46030,#FFFFFF,NALL
9545,#fa3927,cornell
15467,#FFFFFF,NALL
33909,#cc0000,bu
44469,#FFFFFF,NALL
16996,#FFFFFF,NALL
8552,#FFFFFF,NALL
9672,#fa3927,cornell
9798,#FFFFFF,NALL
13198,#FFFFFF,NALL
57432,#0a1f62,montana
31859,#FFFFFF,NALL
9679,#FFFFFF,NALL
25455,#FFFFFF,NALL
25410,#FFFFFF,NALL
9177,#FFFFFF,NALL
24394,#FFFFFF,NALL
14870,#FFFFFF,NALL
38412,#FFFFFF,NALL
6911,#FFFFFF,NALL
42218,#FFFFFF,NALL
44751,#FFFFFF,NALL
18095,#FFFFFF,NALL
44089,#FFFFFF,NALL
39720,#FFFFFF,NALL
7962,#FFFFFF,NALL
40962,#FFFFFF,NALL
15486,#FFFFFF,NALL
19835,#FFFFFF,NALL
24091,#FFFFFF,NALL
9578,#FFFFFF,NALL
48475,#FFFFFF,NALL
24748,#FFFFFF,NALL
45993,#FFFFFF,NALL
48862,#FFFFFF,NALL
17811,#FFFFFF,NALL
10880,#FFFFFF,NALL
7010,#FFFFFF,NALL
39198,#FFFFFF,NALL
42555,#FFFFFF,NALL
48613,#FFFFFF,NALL
17996,#FFFFFF,NALL
12982,#FFFFFF,NALL
27565,#FFFFFF,NALL
24379,#FFFFFF,NALL
46729,#FFFFFF,NALL
56248,#01235d,ucsd
20272,#FFFFFF,NALL
45991,#FFFFFF,NALL
44355,#FFFFFF,NALL
6980,#FFFFFF,NALL
30217,#FFFFFF,NALL
60662,#FFFFFF,NALL
30199,#FFFFFF,NALL
49451,#FFFFFF,NALL
52729,#8b1f41,asu
39883,#FFFFFF,NALL
13221,#FFFFFF,NALL
8489,#FFFFFF,NALL
44112,#FFFFFF,NALL
12633,#FFFFFF,NALL
26034,#FFFFFF,NALL
19678,#FFFFFF,NALL
5908,#FFFFFF,NALL
13424,#FFFFFF,NALL
22922,#FFFFFF,NALL
51750,#cc0000,bu
13668,#FFFFFF,NALL
18123,#FFFFFF,NALL
16959,#FFFFFF,NALL
15745,#FFFFFF,NALL
33340,#FFFFFF,NALL
39306,#FFFFFF,NALL
14482,#FFFFFF,NALL
48684,#002a5c,utoronto
36719,#FFFFFF,NALL
19952,#FFFFFF,NALL
45300,#990000,usc
51727,#FFFFFF,NALL
10799,#FFFFFF,NALL
50591,#FFFFFF,NALL
48093,#FFFFFF,NALL
37315,#FFFFFF,NALL
31404,#FFFFFF,NALL
25718,#FFFFFF,NALL
44827,#FFFFFF,NALL
49528,#FFFFFF,NALL
57535,#01235d,ucsd
50218,#FFFFFF,NALL
10183,#FFFFFF,NALL
13328,#FFFFFF,NALL
17315,#FFFFFF,NALL
49479,#FFFFFF,NALL
13173,#FFFFFF,NALL
52404,#FFFFFF,NALL
50270,#FFFFFF,NALL
3573,#FFFFFF,NALL
15938,#FFFFFF,NALL
30706,#FFFFFF,NALL
34791,#FFFFFF,NALL
18099,#FFFFFF,NALL
7794,#FFFFFF,NALL
29293,#FFFFFF,NALL
47483,#FFFFFF,NALL
7277,#FFFFFF,NALL
7742,#FFFFFF,NALL
52753,#FFFFFF,NALL
25632,#FFFFFF,NALL
11002,#FFFFFF,NALL
10465,#FFFFFF,NALL
12708,#FFFFFF,NALL
7050,#FFFFFF,NALL
22925,#FFFFFF,NALL
39950,#FFFFFF,NALL
50941,#07294d,baiada
33546,#FFFFFF,NALL
35306,#FFFFFF,NALL
47719,#FFFFFF,NALL
57099,#e87500,utdallas
44399,#FFFFFF,NALL
50613,#FFFFFF,NALL
57201,#FFFFFF,NALL
57047,#FFFFFF,NALL
56741,#fdca21,bowiestate
48916,#FFFFFF,NALL
15242,#FFFFFF,NALL
42618,#FFFFFF,NALL
48359,#990000,usc
16376,#FFFFFF,NALL
2234,#FFFFFF,NALL
33678,#FFFFFF,NALL
38397,#FFFFFF,NALL
18015,#FFFFFF,NALL
56338,#990000,usc
23498,#FFFFFF,NALL
36655,#FFFFFF,NALL
50453,#FFFFFF,NALL
14670,#FFFFFF,NALL
49227,#FFFFFF,NALL
53394,#430b00,rowan
7486,#FFFFFF,NALL
48409,#990000,usc
33643,#fa3927,cornell
29495,#FFFFFF,NALL
31349,#FFFFFF,NALL
26078,#FFFFFF,NALL
50451,#FFFFFF,NALL
38678,#FFFFFF,NALL
9637,#FFFFFF,NALL
50364,#FFFFFF,NALL
33435,#FFFFFF,NALL
56453,#f04f23,utrgv
44027,#FFFFFF,NALL
46562,#FFFFFF,NALL
22805,#FFFFFF,NALL
12988,#FFFFFF,NALL
57032,#FFFFFF,NALL
23671,#FFFFFF,NALL
24256,#FFFFFF,NALL
44077,#FFFFFF,NALL
35806,#FFFFFF,NALL
6956,#FFFFFF,NALL
52942,#0f5199,mica
34221,#FFFFFF,NALL
44791,#FFFFFF,NALL
48099,#FFFFFF,NALL
32106,#FFFFFF,NALL
52396,#FFFFFF,NALL
24013,#FFFFFF,NALL
57313,#FFFFFF,NALL
10299,#FFFFFF,NALL
31912,#FFFFFF,NALL
51776,#FFFFFF,NALL
17028,#FFFFFF,NALL
52225,#FFFFFF,NALL
30643,#FFFFFF,NALL
7260,#FFFFFF,NALL
11530,#FFFFFF,NALL
18721,#FFFFFF,NALL
43550,#FFFFFF,NALL
20674,#FFFFFF,NALL
17015,#FFFFFF,NALL
55290,#FFFFFF,NALL
56006,#FFFFFF,NALL
15021,#FFFFFF,NALL
52973,#9e1b34,temple
15619,#f56600,clemson
28606,#cc0000,bu
34279,#FFFFFF,NALL
19962,#FFFFFF,NALL
44693,#FFFFFF,NALL
25726,#FFFFFF,NALL
7531,#FFFFFF,NALL
15592,#FFFFFF,NALL
20757,#FFFFFF,NALL
56585,#f58220,utep
51282,#07294d,baiada
49683,#FFFFFF,NALL
8543,#FFFFFF,NALL
49153,#FFFFFF,NALL
37256,#FFFFFF,NALL
43810,#FFFFFF,NALL
43966,#FFFFFF,NALL
39314,#FFFFFF,NALL
52295,#FFFFFF,NALL
7896,#FFFFFF,NALL
53271,#FFFFFF,NALL
15934,#FFFFFF,NALL
56080,#723130,trinity
9901,#FFFFFF,NALL
13791,#FFFFFF,NALL
39972,#FFFFFF,NALL
22894,#FFFFFF,NALL
15507,#FFFFFF,NALL
51008,#FFFFFF,NALL
35359,#FFFFFF,NALL
47542,#FFFFFF,NALL
7987,#FFFFFF,NALL
47038,#FFFFFF,NALL
11130,#FFFFFF,NALL
8487,#FFFFFF,NALL
49209,#FFFFFF,NALL
12115,#FFFFFF,NALL
10524,#FFFFFF,NALL
48677,#FFFFFF,NALL
40483,#FFFFFF,NALL
16038,#FFFFFF,NALL
44649,#FFFFFF,NALL
47036,#FFFFFF,NALL
11896,#FFFFFF,NALL
57117,#FFFFFF,NALL
49833,#FFFFFF,NALL
60793,#FFFFFF,NALL
48941,#FFFFFF,NALL
41491,#8b1f41,asu
2217,#FFFFFF,NALL
52988,#fa3927,cornell
17745,#FFFFFF,NALL
52300,#FFFFFF,NALL
56644,#b01f24,unlv
57314,#004f30,hawaii
12589,#900026,iona
33762,#FFFFFF,NALL
40373,#FFFFFF,NALL
28798,#FFFFFF,NALL
10470,#FFFFFF,NALL
18090,#FFFFFF,NALL
20266,#FFFFFF,NALL
9476,#FFFFFF,NALL
24495,#FFFFFF,NALL
9632,#FFFFFF,NALL
8417,#FFFFFF,NALL
10278,#FFFFFF,NALL
24318,#FFFFFF,NALL
48972,#FFFFFF,NALL
26036,#FFFFFF,NALL
34292,#FFFFFF,NALL
35784,#FFFFFF,NALL
13976,#FFFFFF,NALL
9249,#FFFFFF,NALL
18008,#FFFFFF,NALL
48344,#FFFFFF,NALL
3124,#FFFFFF,NALL
48364,#990000,usc
51307,#FFFFFF,NALL
25426,#FFFFFF,NALL
18143,#FFFFFF,NALL
9497,#FFFFFF,NALL
52372,#FFFFFF,NALL
2957,#FFFFFF,NALL
16784,#FFFFFF,NALL
6739,#FFFFFF,NALL
34890,#8b1f41,asu
17420,#FFFFFF,NALL
47044,#900026,iona
6939,#FFFFFF,NALL
57564,#FFFFFF,NALL
8458,#FFFFFF,NALL
15850,#FFFFFF,NALL
7533,#FFFFFF,NALL
57367,#FFFFFF,NALL
39638,#900026,iona
8669,#FFFFFF,NALL
13626,#FFFFFF,NALL
50245,#FFFFFF,NALL
30963,#FFFFFF,NALL
49206,#FFFFFF,NALL
37635,#FFFFFF,NALL
55806,#990000,usc
25774,#FFFFFF,NALL
38638,#FFFFFF,NALL
22815,#FFFFFF,NALL
7031,#FFFFFF,NALL
56131,#990000,usc
47453,#FFFFFF,NALL
34183,#FFFFFF,NALL
56339,#FFFFFF,NALL
37338,#07294d,baiada
53129,#002a5c,utoronto
49956,#8b1f41,asu
56416,#430b00,rowan
52283,#FFFFFF,NALL
49704,#FFFFFF,NALL
50343,#fa3927,cornell
23818,#FFFFFF,NALL
10805,#FFFFFF,NALL
43054,#FFFFFF,NALL
47259,#FFFFFF,NALL
22956,#FFFFFF,NALL
56329,#4b2e83,washington
7615,#FFFFFF,NALL
49029,#FFFFFF,NALL
49123,#FFFFFF,NALL
17468,#FFFFFF,NALL
7634,#FFFFFF,NALL
48643,#0c69d5,cgiu
52298,#990000,usc
50418,#FFFFFF,NALL
48958,#FFFFFF,NALL
29234,#FFFFFF,NALL
52777,#FFFFFF,NALL
41764,#FFFFFF,NALL
16245,#FFFFFF,NALL
52918,#002a5c,utoronto
48779,#FFFFFF,NALL
50647,#FFFFFF,NALL
44272,#FFFFFF,NALL
48517,#fa3927,cornell
32087,#FFFFFF,NALL
15586,#FFFFFF,NALL
15554,#FFFFFF,NALL
18250,#FFFFFF,NALL
13721,#FFFFFF,NALL
44373,#1f395a,evanstonnu
4115,#FFFFFF,NALL
43499,#FFFFFF,NALL
24112,#FFFFFF,NALL
47810,#FFFFFF,NALL
14719,#FFFFFF,NALL
49560,#FFFFFF,NALL
50389,#FFFFFF,NALL
36715,#FFFFFF,NALL
27876,#FFFFFF,NALL
14320,#FFFFFF,NALL
50583,#FFFFFF,NALL
50678,#00549f,erau
57644,#00549f,erau
29121,#FFFFFF,NALL
43568,#FFFFFF,NALL
47337,#FFFFFF,NALL
17703,#07294d,baiada
42451,#FFFFFF,NALL
51359,#01235d,ucsd
56238,#b01f24,unlv
49272,#8b1f41,asu
70874,#bf5700,utexas
32039,#430b00,rowan
47345,#FFFFFF,NALL
13567,#FFFFFF,NALL
29242,#FFFFFF,NALL
11923,#FFFFFF,NALL
36800,#FFFFFF,NALL
13468,#FFFFFF,NALL
15698,#FFFFFF,NALL
48609,#FFFFFF,NALL
42945,#FFFFFF,NALL
15500,#FFFFFF,NALL
7121,#FFFFFF,NALL
15176,#FFFFFF,NALL
15852,#FFFFFF,NALL
36714,#FFFFFF,NALL
35883,#FFFFFF,NALL
10358,#FFFFFF,NALL
49129,#FFFFFF,NALL
34288,#FFFFFF,NALL
18293,#FFFFFF,NALL
69789,#bf5700,utexas
8017,#FFFFFF,NALL
16283,#FFFFFF,NALL
29527,#FFFFFF,NALL
20495,#FFFFFF,NALL
27878,#FFFFFF,NALL
31784,#FFFFFF,NALL
34376,#FFFFFF,NALL
22098,#FFFFFF,NALL
60566,#cc0000,bu
48467,#fa3927,cornell
52971,#01235d,ucsd
52363,#FFFFFF,NALL
11734,#FFFFFF,NALL
56487,#2b1a5e,rihub
6876,#FFFFFF,NALL
34907,#FFFFFF,NALL
15372,#FFFFFF,NALL
55900,#f04f23,utrgv
1485,#FFFFFF,NALL
10238,#FFFFFF,NALL
44208,#FFFFFF,NALL
45726,#FFFFFF,NALL
14841,#FFFFFF,NALL
35547,#FFFFFF,NALL
37705,#FFFFFF,NALL
40641,#FFFFFF,NALL
58455,#990000,usc
52497,#FFFFFF,NALL
14018,#FFFFFF,NALL
42128,#FFFFFF,NALL
15801,#FFFFFF,NALL
37968,#FFFFFF,NALL
46925,#FFFFFF,NALL
6810,#FFFFFF,NALL
7296,#FFFFFF,NALL
17695,#FFFFFF,NALL
63345,#002a5c,utoronto
6867,#FFFFFF,NALL
35462,#FFFFFF,NALL
7482,#FFFFFF,NALL
16332,#FFFFFF,NALL
17633,#FFFFFF,NALL
4845,#FFFFFF,NALL
42746,#FFFFFF,NALL
5623,#FFFFFF,NALL
56765,#FFFFFF,NALL
45216,#FFFFFF,NALL
7827,#FFFFFF,NALL
56966,#990000,usc
10325,#FFFFFF,NALL
57389,#fa3927,cornell
5715,#FFFFFF,NALL
6662,#FFFFFF,NALL
3526,#FFFFFF,NALL
61223,#861f41,vt
48528,#fa3927,cornell
5720,#FFFFFF,NALL
52103,#FFFFFF,NALL
5793,#FFFFFF,NALL
48819,#FFFFFF,NALL
60040,#0e529a,depaul
60977,#FFFFFF,NALL
62089,#FFFFFF,NALL
62467,#bf5700,utexas
57022,#FFFFFF,NALL
41878,#FFFFFF,NALL
46807,#FFFFFF,NALL
2339,#FFFFFF,NALL
56450,#f04f23,utrgv
8118,#FFFFFF,NALL
42372,#FFFFFF,NALL
5723,#FFFFFF,NALL
31317,#FFFFFF,NALL
5420,#FFFFFF,NALL
3568,#FFFFFF,NALL
23863,#FFFFFF,NALL
3076,#FFFFFF,NALL
16629,#FFFFFF,NALL
42634,#FFFFFF,NALL
5156,#FFFFFF,NALL
26060,#FFFFFF,NALL
48696,#FFFFFF,NALL
5124,#FFFFFF,NALL
8075,#FFFFFF,NALL
2267,#FFFFFF,NALL
3998,#FFFFFF,NALL
22155,#FFFFFF,NALL
1902,#FFFFFF,NALL
60963,#861f41,vt
62488,#8b1f41,asu
7422,#FFFFFF,NALL
44828,#FFFFFF,NALL
20615,#FFFFFF,NALL
8891,#FFFFFF,NALL
30850,#FFFFFF,NALL
55418,#430b00,rowan
4611,#FFFFFF,NALL
24205,#FFFFFF,NALL
46064,#FFFFFF,NALL
58134,#f56600,clemson
11354,#FFFFFF,NALL
3095,#FFFFFF,NALL
42874,#FFFFFF,NALL
3912,#FFFFFF,NALL
3417,#FFFFFF,NALL
13460,#FFFFFF,NALL
58461,#fa3927,cornell
2961,#FFFFFF,NALL
4672,#FFFFFF,NALL
42176,#FFFFFF,NALL
16337,#FFFFFF,NALL
5347,#FFFFFF,NALL
3028,#FFFFFF,NALL
49861,#FFFFFF,NALL
5627,#FFFFFF,NALL
5011,#FFFFFF,NALL
49816,#FFFFFF,NALL
3620,#FFFFFF,NALL
13466,#FFFFFF,NALL
51020,#FFFFFF,NALL
21637,#FFFFFF,NALL
3470,#FFFFFF,NALL
50859,#FFFFFF,NALL
59227,#fdca21,bowiestate
39812,#FFFFFF,NALL
5225,#FFFFFF,NALL
33697,#FFFFFF,NALL
56073,#FFFFFF,NALL
59061,#FFFFFF,NALL
10894,#FFFFFF,NALL
7795,#FFFFFF,NALL
60447,#9e1b34,temple
5223,#FFFFFF,NALL
52179,#FFFFFF,NALL
7670,#FFFFFF,NALL
22797,#FFFFFF,NALL
42187,#FFFFFF,NALL
2531,#FFFFFF,NALL
18320,#FFFFFF,NALL
59780,#011a47,ucsf
2814,#FFFFFF,NALL
9707,#FFFFFF,NALL
4706,#FFFFFF,NALL
58953,#FFFFFF,NALL
55233,#01235d,ucsd
45180,#FFFFFF,NALL
51693,#FFFFFF,NALL
21699,#FFFFFF,NALL
57924,#FFFFFF,NALL
51155,#FFFFFF,NALL
14844,#FFFFFF,NALL
55980,#004f30,hawaii
49501,#FFFFFF,NALL
21406,#FFFFFF,NALL
58930,#74b1de,columbia
58520,#07294d,baiada
72731,#861f41,vt
68728,#FFFFFF,NALL
22865,#FFFFFF,NALL
5062,#FFFFFF,NALL
8354,#FFFFFF,NALL
44692,#FFFFFF,NALL
15291,#FFFFFF,NALL
3378,#FFFFFF,NALL
50223,#FFFFFF,NALL
31391,#FFFFFF,NALL
29086,#FFFFFF,NALL
3145,#FFFFFF,NALL
7909,#FFFFFF,NALL
